FULL_NAME,WEB_SITE,SHORT_NAME,UC_NO,REGISTER_NO
深圳前海惠丰投资管理有限公司,,惠丰投资,920000009735 ,P1030317
国建保德盈基金管理（北京）有限公司,,国建保德盈,920000027920 ,P1015008
上海德骏投资顾问有限公司,,德骏投资,920000040056 ,P1018451
广州市世富成长投资企业(有限合伙),,,,P1003170
北京划锌拢辛股权投资基金管理有限公司,,划锌拢辛,920000010241 ,P1019637
泛亚国际投资有限公司,,,,P1008449
杭州金昇阳资产管理有限公司,,金昇阳资产,920000029515 ,P1032441
九擎基金管理（深圳）有限公司,,九擎基金,920000056110 ,P1030785
上海承霖投资管理有限公司,,承霖投资,920000053261 ,P1011217
上海复容投资有限公司,,复容投资,920000035961 ,P1032696
天津瑞久创业投资管理有限公司,,瑞久创投,920000006111 ,P1003734
上海渝商投资股份有限公司,http://www.1688cyc.com,上海渝商投资,920000066183 ,P1003509
深圳粤兆资本基金管理有限公司,,粤兆资本,920000049286 ,P1026912
唯信（北京）投资管理有限公司,,唯信投资,920000052178 ,P1028977
深圳海棠投资有限公司,,海棠投资,920000028883 ,P1023447
福建万方达资产管理有限公司,,万方达资产,920000027878 ,P1017692
上海狄普投资管理合伙企业（有限合伙）,,狄普投资,920000043569 ,P1005376
上海汇梵投资管理有限公司,,汇梵投资,920000019809 ,P1009037
上海舜佳实业有限公司,,舜佳实业,920000054396 ,P1011288
辣椒基金管理有限公司,http://www.chilifund.com,辣椒基金,920000026441 ,P1004105
北京东资股权投资基金管理有限公司,http://www.dzcapital.com.cn,东资投资,920000057345 ,P1004934
华福资本投资有限公司,,,,P1019398
广州雪球投资管理有限公司,http://www.xueqiucaifu.com/,雪球投资,920000050845 ,P1006101
北京丰禾瑞成投资管理有限公司,,丰禾瑞成,920000014831 ,P1019540
达孜地平面投资管理有限公司,,地平面投资,920000061604 ,P1021131
忝石资产管理（上海）有限公司,,忝石资产,920000008841 ,P1015192
深圳前海大概率资产管理有限公司,,大概率资产,920000024091 ,P1008031
北京大通万银投资管理中心（有限合伙）,,大通万银,920000041533 ,P1032395
深圳市前海准油基金管理有限公司,,准油基金,920000002231 ,P1027324
深圳市泰润海吉资产管理有限公司,,泰润海吉,920000006624 ,P1008267
深圳前海聚太资产管理有限公司,,聚太资产,920000056335 ,P1030134
贵州鼎信博成投资管理有限公司,,鼎信博成,920000059520 ,P1001676
青岛金石润汇投资管理有限公司,,金石润汇,920000035951 ,P1000644
上海银极资产管理有限公司,,银极资产,920000030910 ,P1006975
福州天九双众投资管理有限公司,,,,P1026683
上海际捷资产管理有限公司,,际捷资产,920000033110 ,P1032387
重庆扬子创投股权投资基金管理有限公司,http://www.yangtzefund.cn,扬子创投,920000004250 ,P1005828
浙江点击资产管理有限公司,,点击资产,920000042045 ,P1033114
济宁文化旅游发展基金管理有限公司,,济宁文旅基金,920000035116 ,P1032863
北京泽瑜投资管理有限公司,,泽瑜投资,920000007103 ,P1023840
苏州启元股权投资管理合伙企业(有限合伙),http://www.qimingventures.com/,,,P1000851
深圳前海精诚资本管理有限公司,,精诚资本,920000033594 ,P1032437
北京晋商汇富资产管理中心（有限合伙）,,晋商汇富,920000059712 ,P1009301
北京展恒基金销售股份有限公司,,展恒基金,920000016116 ,P1016692
上海田鼎投资管理有限公司,,田鼎投资,920000047858 ,P1016726
浙江骏耀投资管理有限公司,,骏耀投资,920000033275 ,P1020594
上海满全股权投资基金管理有限公司,,满全投资,920000002792 ,P1008424
徐州博灏创业投资管理有限公司,http://www.51eroad.com,博灏创业,920000062293 ,P1007111
杭州弘论投资管理有限公司,,弘论投资,920000003892 ,P1004405
厦门坚果投资管理有限公司,,坚果投资,920000024175 ,P1018293
宁波协慧投资合伙企业（有限合伙）,,协慧投资,920000053130 ,P1028570
北京天演资本管理有限公司,,北京天演,920000024029 ,P1004907
深圳市天下投资管理有限公司,,天下投资,920000037192 ,P1030873
厦门创翼德晖投资管理有限公司,http://www.ccregroup.com,创翼德晖投资,920000054297 ,P1002657
北京信海达资产管理有限公司,,信海达资产,920000037691 ,P1022826
上海百骥投资管理有限公司,,百骥投资,920000054748 ,P1015795
海晟投资（上海）有限公司,http://www.hirich.net.cn,海晟投资,920000022708 ,P1015109
广州市盈拓投资顾问有限公司,,盈拓投资,920000060100 ,P1010315
上海优檀投资管理有限公司,,优檀投资,920000052095 ,P1011244
深圳哥伦布资本管理有限公司,,哥伦布资本,920000031324 ,P1028924
深圳金砖城市先导基金管理有限公司,http://www.chinacyy.com/,,920000051397 ,P1017033
中文汇能（北京）创业投资管理有限责任公司,,中文汇能,920000026323 ,P1032056
广州虹祥资产管理有限公司,,虹祥资产,920000005970 ,P1015729
北京中瑞智盈投资有限公司,,中瑞智盈,920000060209 ,P1009876
金穗（天津）投资管理有限公司,www.abci.com.hk,金穗投资,920000014392 ,P1031341
深圳市新凯股权投资基金管理有限公司,http://www.xinkaigroup.cn,新凯投资,920000055926 ,P1007961
宁夏文投基金管理合伙企业（有限合伙）,,文投基金管理,920000020837 ,P1033495
广东洪昌投资管理有限公司,,,,P1003153
融通富国（深圳）基金管理有限公司,,融通富国,920000033772 ,P1017269
中恒昆泰（北京）投资有限公司,,中恒昆泰,920000003499 ,P1016610
苏州国发融富创业投资管理企业（有限合伙）,http://www.sidvc.com,国发融富,920000006838 ,P1002238
上海晟沁投资管理合伙企业（有限合伙）,,晟沁投资,920000015995 ,P1032438
明毅兄弟投资（北京）有限公司,,明毅兄弟,920000063174 ,P1005542
深圳升盈基金管理有限公司,,升盈基金,920000049941 ,P1032576
中证乾元资本管理有限公司,,乾元资本,920000022954 ,P1017471
上海火线资产管理有限公司,http://www.firecapital.cn,火线资产,920000044493 ,P1028801
深圳前海景佑资产管理有限公司,,景佑资产,920000037037 ,P1034396
上海莫西资产管理有限公司,,莫西资产,920000004249 ,P1031039
宁波梅山保税港区沃生投资管理有限公司,,沃生投资,920000024115 ,P1034315
北京安泰汇银投资管理有限公司,,安泰汇银,920000010857 ,P1002956
湖北银丰天睿资产管理有限公司,,银丰天睿,920000061152 ,P1006250
南京宇愽投资管理有限公司,,宇愽投资,920000021096 ,P1034544
上海银界投资管理事务所（普通合伙）,,银界投资,920000055972 ,P1011308
中铁民通（北京）投资有限公司,,中铁民通,920000050337 ,P1024441
深圳市信科基金管理合伙企业（有限合伙）,,信科基金,920000006892 ,P1018889
华盖资本有限责任公司,http://www.hgcapital.cn/,华盖资本,920000020354 ,P1001926
浙江智创合业投资管理有限公司,http://www.zchylc.com,智创合业投资,920000038800 ,P1000432
上海木铎投资管理有限公司,,木铎投资,920000041099 ,P1008227
深圳市和生聚力投资顾问企业（有限合伙),,和生聚力,920000065788 ,P1018805
杭州金道志远投资管理有限公司,,金道志远,920000004370 ,P1001841
河北乐融资产管理有限公司,,乐融资产,920000057960 ,P1023948
北京未名雅集燕园创业投资管理中心（有限合伙）,,未名雅集燕园,920000049444 ,P1018258
青岛永嘉信诚资产管理有限公司,,永嘉信诚,920000020311 ,P1032988
深圳前海麒麟上善基金管理有限公司,,麒麟上善,920000026301 ,P1005177
上海九运投资管理有限公司,http://www.join99.com.cn,九运投资,920000031478 ,P1003455
南安红桥投资管理有限公司,http://www.hqcapital.com.cn,南安红桥投资,920000045496 ,P1007686
赣州金博泰基金管理有限公司,,,920000023436 ,P1021785
上海涌雯投资管理有限公司,,涌雯投资,920000027340 ,P1032295
上海鉴进资产管理有限公司,,鉴进资产,920000007169 ,P1027808
和谐汇股权投资管理（北京）有限公司,,和谐汇股权投资,920000000850 ,P1031761
北京汇通方德投资基金（有限合伙）,,北京汇通方德,920000047346 ,P1002998
深圳文坦资本管理有限公司,,文坦资本,920000016834 ,P1007776
北京源慧投资管理有限公司,,源慧投资,920000013391 ,P1001883
重庆盛美股权投资基金管理有限公司,,盛美股权投资,920000000403 ,P1033088
杭州福玺资产管理有限公司,,福玺资产,920000033129 ,P1014782
九鼎国泰（北京）资产管理有限公司,,九鼎国泰,920000036793 ,P1014653
中银信通湖北股权投资管理有限公司,http://www.zyxthb.com/,中银信通,920000023824 ,P1009768
上海杉树资产管理有限公司,http://www.cedarcapital.cn/,杉树资产,920000041891 ,P1002462
深圳市开源泰裕投资管理有限公司,,开源泰裕,920000037350 ,P1001833
深圳金石众人财富管理有限公司,,金石众人,920000014324 ,P1016561
深圳柏杨投资管理有限公司,,柏杨投资,920000027393 ,P1025737
舟山康誉投资管理有限公司,,康誉投资,920000026911 ,P1021185
北京吉融元通资产管理有限公司,,吉融元通,920000014722 ,P1027420
杭州君煦投资管理有限公司,,君煦投资,920000031871 ,P1028254
上海朴拓投资管理有限公司,,朴拓投资,920000035601 ,P1011344
杭州智行投资管理有限公司,,智行投资,920000059017 ,P1033248
广州海浦投资有限公司,,海浦投资,920000058403 ,P1011224
北京添睿投资管理有限公司,,添睿投资,920000062495 ,P1016787
广东凯容胜达投资管理有限公司,,凯容胜达,920000059087 ,P1002890
广州北中长清投资管理有限公司,http://www.cqfund.com.cn,广州北中长清,920000046980 ,P1016384
包头正勤资本投资管理有限公司,,正勤资本,920000006621 ,P1032550
深圳市丰盛德投资有限公司,,丰盛德投资,920000005150 ,P1022444
浙江贝富投资管理合伙企业（有限合伙）,,浙江贝富投资,920000014162 ,P1013064
中科融联投资基金管理（北京）有限公司,,中科融联,920000006619 ,P1019470
北京元富源投资管理有限责任公司,http://www.yuanfull.com,元富源投资,920000002534 ,P1004762
成都博源海特投资管理合伙企业（有限合伙）,http://www.beyondcapital.com.cn,博源海特,920000049126 ,P1009466
深圳市中兴合创投资管理有限公司,http://www.zevc.cn,深圳中兴投资,920000023139 ,P1000862
汇力（天津）股权投资基金管理有限公司,http://www.huilifund.com,天津汇力,920000003209 ,P1010453
深圳亿库资本管理有限公司,,亿库资本,920000063258 ,P1033589
浙江海宁盈创股权投资管理有限公司,,盈创盈创,920000054519 ,P1031349
上海虹匀投资管理有限公司,,虹匀投资,920000025017 ,P1017251
气盈资产管理（上海）有限公司,,气盈资产,920000017667 ,P1020942
深圳橙蓝资本管理有限公司,,橙蓝资本,920000022717 ,P1013126
中原信托有限公司,http://www.zyxt.com.cn,中原信托,920000028343 ,P1010209
深圳前海互兴资产管理有限公司,,互兴资产,920000028147 ,P1009395
南京惠冠资产管理有限公司,,惠冠资产,920000026597 ,P1014055
甘肃交通投资基金（有限合伙）,,甘肃交通投资,920000058305 ,P1029238
上海西尚投资管理有限公司,,西尚投资,920000006171 ,P1026040
深圳市前海皕信股权投资基金有限公司,,皕信投资,920000049734 ,P1009724
上海润昀投资管理有限公司,,润昀投资,920000032270 ,P1017700
江苏创智资产管理有限公司,,创智资产,920000020132 ,P1002337
山东圆融投资管理有限公司,,圆融投资,920000047376 ,P1000574
苏州华人文化投资管理有限公司,,苏州华人文化,920000059545 ,P1029117
盈创投资管理有限公司,www.cmbcyc.com,盈创投资管理,920000029765 ,P1001870
湖南高科时代发创投资管理有限公司,,高科时代发创,920000006869 ,P1033257
量子财富（湖南）资产管理集团有限公司,http://www.cnqwg.com,量子财富,920000065428 ,P1023088
武汉大成永兴股权投资基金管理有限公司,,大成永兴,920000060670 ,P1026845
北京润泽兄弟资产管理有限公司,http://www.rzxd2014.com,润泽兄弟,920000028471 ,P1006907
苏州衍盈投资管理有限公司,,衍盈投资,920000003290 ,P1033645
天津七龙投资管理合伙企业（有限合伙）,http://www.7-long.com,天津七龙投资,920000012740 ,P1014993
北京云程泰投资管理有限责任公司,http://www.yctchina.com.cn,云程泰,920000053265 ,P1000649
上海大钧资产管理中心（有限合伙）,,上海大钧资产,920000051963 ,P1060044
宁波星邻星投资管理有限公司,,星邻星投资,920000001489 ,P1033237
北京文资华章文化产业投资管理有限公司,,文资华章,920000062700 ,P1021222
天诺财富管理（深圳）有限公司,,天诺财富,920000015709 ,P1030837
云槐投资管理（上海）有限公司,,云槐投资,920000066169 ,P1032906
京东财富（北京）投资基金管理有限公司,,京东财富,920000023452 ,P1033818
深圳合众瑞鑫基金管理有限公司,,合众瑞鑫,920000054660 ,P1033906
深圳天谷资产管理有限公司,,天谷资产,920000022591 ,P1034061
杭州华麓投资管理有限公司,,华麓投资,920007902483 ,P1060273
上海宇速投资管理有限公司,,宇速投资,920000062662 ,P1017732
新疆安泰安成股权投资管理有限公司,,安泰安成,920000055404 ,P1016913
广州金域投资有限公司,,金域投资,920000043784 ,P1027477
上海源地金控股权投资基金管理有限公司,,源地金控,920000000351 ,P1004365
明曦投资管理股份有限公司,,明曦投资,920000035849 ,P1007462
上海乔贝投资管理合伙企业（有限合伙）,,,920007902444 ,P1061185
宁波博见投资管理合伙企业（有限合伙）,,博见投资,920000027015 ,P1024254
无锡宏鼎投资管理有限公司,,,920007902062 ,P1060785
无锡双象投资管理有限公司,,,920007902281 ,P1061117
